VNUM	LOCALE_NAME
9961	Buz Týlsýmý+131
9962	Buz Týlsýmý+132
9963	Buz Týlsýmý+133
9964	Buz Týlsýmý+134
9965	Buz Týlsýmý+135
9966	Buz Týlsýmý+136
9967	Buz Týlsýmý+137
9968	Buz Týlsýmý+138
9969	Buz Týlsýmý+139
9970	Buz Týlsýmý+140
9971	Buz Týlsýmý+141
9972	Buz Týlsýmý+142
9973	Buz Týlsýmý+143
9974	Buz Týlsýmý+144
9975	Buz Týlsýmý+145
9976	Buz Týlsýmý+146
9977	Buz Týlsýmý+147
9978	Buz Týlsýmý+148
9979	Buz Týlsýmý+149
9980	Buz Týlsýmý+150
9981	Buz Týlsýmý+151
9982	Buz Týlsýmý+152
9983	Buz Týlsýmý+153
9984	Buz Týlsýmý+154
9985	Buz Týlsýmý+155
9986	Buz Týlsýmý+156
9987	Buz Týlsýmý+157
9988	Buz Týlsýmý+158
9989	Buz Týlsýmý+159
9990	Buz Týlsýmý+160
9991	Buz Týlsýmý+161
9992	Buz Týlsýmý+162
9993	Buz Týlsýmý+163
9994	Buz Týlsýmý+164
9995	Buz Týlsýmý+165
9996	Buz Týlsýmý+166
9997	Buz Týlsýmý+167
9998	Buz Týlsýmý+168
9999	Buz Týlsýmý+169
10000	Buz Týlsýmý+170
10001	Buz Týlsýmý+171
10002	Buz Týlsýmý+172
10003	Buz Týlsýmý+173
10004	Buz Týlsýmý+174
10005	Buz Týlsýmý+175
10006	Buz Týlsýmý+176
10007	Buz Týlsýmý+177
10008	Buz Týlsýmý+178
10009	Buz Týlsýmý+179
10010	Buz Týlsýmý+180
10011	Buz Týlsýmý+181
10012	Buz Týlsýmý+182
10013	Buz Týlsýmý+183
10014	Buz Týlsýmý+184
10015	Buz Týlsýmý+185
10016	Buz Týlsýmý+186
10017	Buz Týlsýmý+187
10018	Buz Týlsýmý+188
10019	Buz Týlsýmý+189
10020	Buz Týlsýmý+190
10021	Buz Týlsýmý+191
10022	Buz Týlsýmý+192
10023	Buz Týlsýmý+193
10024	Buz Týlsýmý+194
10025	Buz Týlsýmý+195
10026	Buz Týlsýmý+196
10027	Buz Týlsýmý+197
10028	Buz Týlsýmý+198
10029	Buz Týlsýmý+199
10030	Buz Týlsýmý+200
10060	Toprak Týlsýmý+0
10061	Toprak Týlsýmý+1
10062	Toprak Týlsýmý+2
10063	Toprak Týlsýmý+3
10064	Toprak Týlsýmý+4
10065	Toprak Týlsýmý+5
10066	Toprak Týlsýmý+6
10067	Toprak Týlsýmý+7
10068	Toprak Týlsýmý+8
10069	Toprak Týlsýmý+9
10070	Toprak Týlsýmý+10
10071	Toprak Týlsýmý+11
10072	Toprak Týlsýmý+12
10073	Toprak Týlsýmý+13
10074	Toprak Týlsýmý+14
10075	Toprak Týlsýmý+15
10076	Toprak Týlsýmý+16
10077	Toprak Týlsýmý+17
10078	Toprak Týlsýmý+18
10079	Toprak Týlsýmý+19
10080	Toprak Týlsýmý+20
10081	Toprak Týlsýmý+21
10082	Toprak Týlsýmý+22
10083	Toprak Týlsýmý+23
10084	Toprak Týlsýmý+24
10085	Toprak Týlsýmý+25
10086	Toprak Týlsýmý+26
10087	Toprak Týlsýmý+27
10088	Toprak Týlsýmý+28
10089	Toprak Týlsýmý+29
10090	Toprak Týlsýmý+30
10091	Toprak Týlsýmý+31
10092	Toprak Týlsýmý+32
10093	Toprak Týlsýmý+33
10094	Toprak Týlsýmý+34
10095	Toprak Týlsýmý+35
10096	Toprak Týlsýmý+36
10097	Toprak Týlsýmý+37
10098	Toprak Týlsýmý+38
10099	Toprak Týlsýmý+39
10100	Toprak Týlsýmý+40
10101	Toprak Týlsýmý+41
10102	Toprak Týlsýmý+42
10103	Toprak Týlsýmý+43
10104	Toprak Týlsýmý+44
10105	Toprak Týlsýmý+45
10106	Toprak Týlsýmý+46
10107	Toprak Týlsýmý+47
10108	Toprak Týlsýmý+48
10109	Toprak Týlsýmý+49
10110	Toprak Týlsýmý+50
10111	Toprak Týlsýmý+51
10112	Toprak Týlsýmý+52
10113	Toprak Týlsýmý+53
10114	Toprak Týlsýmý+54
10115	Toprak Týlsýmý+55
10116	Toprak Týlsýmý+56
10117	Toprak Týlsýmý+57
10118	Toprak Týlsýmý+58
10119	Toprak Týlsýmý+59
10120	Toprak Týlsýmý+60
10121	Toprak Týlsýmý+61
10122	Toprak Týlsýmý+62
10123	Toprak Týlsýmý+63
10124	Toprak Týlsýmý+64
10125	Toprak Týlsýmý+65
10126	Toprak Týlsýmý+66
10127	Toprak Týlsýmý+67
10128	Toprak Týlsýmý+68
10129	Toprak Týlsýmý+69
10130	Toprak Týlsýmý+70
10131	Toprak Týlsýmý+71
10132	Toprak Týlsýmý+72
10133	Toprak Týlsýmý+73
10134	Toprak Týlsýmý+74
10135	Toprak Týlsýmý+75
10136	Toprak Týlsýmý+76
10137	Toprak Týlsýmý+77
10138	Toprak Týlsýmý+78
10139	Toprak Týlsýmý+79
10140	Toprak Týlsýmý+80
10141	Toprak Týlsýmý+81
10142	Toprak Týlsýmý+82
10143	Toprak Týlsýmý+83
10144	Toprak Týlsýmý+84
10145	Toprak Týlsýmý+85
10146	Toprak Týlsýmý+86
10147	Toprak Týlsýmý+87
10148	Toprak Týlsýmý+88
10149	Toprak Týlsýmý+89
10150	Toprak Týlsýmý+90
10151	Toprak Týlsýmý+91
10152	Toprak Týlsýmý+92
10153	Toprak Týlsýmý+93
10154	Toprak Týlsýmý+94
10155	Toprak Týlsýmý+95
10156	Toprak Týlsýmý+96
10157	Toprak Týlsýmý+97
10158	Toprak Týlsýmý+98
10159	Toprak Týlsýmý+99
10160	Toprak Týlsýmý+100
10161	Toprak Týlsýmý+101
10162	Toprak Týlsýmý+102
10163	Toprak Týlsýmý+103
10164	Toprak Týlsýmý+104
10165	Toprak Týlsýmý+105
10166	Toprak Týlsýmý+106
10167	Toprak Týlsýmý+107
10168	Toprak Týlsýmý+108
10169	Toprak Týlsýmý+109
10170	Toprak Týlsýmý+110
10171	Toprak Týlsýmý+111
10172	Toprak Týlsýmý+112
10173	Toprak Týlsýmý+113
10174	Toprak Týlsýmý+114
10175	Toprak Týlsýmý+115
10176	Toprak Týlsýmý+116
10177	Toprak Týlsýmý+117
10178	Toprak Týlsýmý+118
10179	Toprak Týlsýmý+119
10180	Toprak Týlsýmý+120
10181	Toprak Týlsýmý+121
10182	Toprak Týlsýmý+122
10183	Toprak Týlsýmý+123
10184	Toprak Týlsýmý+124
10185	Toprak Týlsýmý+125
10186	Toprak Týlsýmý+126
10187	Toprak Týlsýmý+127
10188	Toprak Týlsýmý+128
10189	Toprak Týlsýmý+129
10190	Toprak Týlsýmý+130
10191	Toprak Týlsýmý+131
10192	Toprak Týlsýmý+132
10193	Toprak Týlsýmý+133
10194	Toprak Týlsýmý+134
10195	Toprak Týlsýmý+135
10196	Toprak Týlsýmý+136
10197	Toprak Týlsýmý+137
10198	Toprak Týlsýmý+138
10199	Toprak Týlsýmý+139
10200	Toprak Týlsýmý+140
10201	Toprak Týlsýmý+141
10202	Toprak Týlsýmý+142
10203	Toprak Týlsýmý+143
10204	Toprak Týlsýmý+144
10205	Toprak Týlsýmý+145
10206	Toprak Týlsýmý+146
10207	Toprak Týlsýmý+147
10208	Toprak Týlsýmý+148
10209	Toprak Týlsýmý+149
10210	Toprak Týlsýmý+150
10211	Toprak Týlsýmý+151
10212	Toprak Týlsýmý+152
10213	Toprak Týlsýmý+153
10214	Toprak Týlsýmý+154
10215	Toprak Týlsýmý+155
10216	Toprak Týlsýmý+156
10217	Toprak Týlsýmý+157
10218	Toprak Týlsýmý+158
10219	Toprak Týlsýmý+159
10220	Toprak Týlsýmý+160
10221	Toprak Týlsýmý+161
10222	Toprak Týlsýmý+162
10223	Toprak Týlsýmý+163
10224	Toprak Týlsýmý+164
10225	Toprak Týlsýmý+165
10226	Toprak Týlsýmý+166
10227	Toprak Týlsýmý+167
10228	Toprak Týlsýmý+168
10229	Toprak Týlsýmý+169
10230	Toprak Týlsýmý+170
10231	Toprak Týlsýmý+171
10232	Toprak Týlsýmý+172
10233	Toprak Týlsýmý+173
10234	Toprak Týlsýmý+174
10235	Toprak Týlsýmý+175
10236	Toprak Týlsýmý+176
10237	Toprak Týlsýmý+177
10238	Toprak Týlsýmý+178
10239	Toprak Týlsýmý+179
10240	Toprak Týlsýmý+180
10241	Toprak Týlsýmý+181
10242	Toprak Týlsýmý+182
10243	Toprak Týlsýmý+183
10244	Toprak Týlsýmý+184
10245	Toprak Týlsýmý+185
10246	Toprak Týlsýmý+186
10247	Toprak Týlsýmý+187
10248	Toprak Týlsýmý+188
10249	Toprak Týlsýmý+189
10250	Toprak Týlsýmý+190
10251	Toprak Týlsýmý+191
10252	Toprak Týlsýmý+192
10253	Toprak Týlsýmý+193
10254	Toprak Týlsýmý+194
10255	Toprak Týlsýmý+195
10256	Toprak Týlsýmý+196
10257	Toprak Týlsýmý+197
10258	Toprak Týlsýmý+198
10259	Toprak Týlsýmý+199
10260	Toprak Týlsýmý+200
10290	Karanlýk Týlsým+0
10291	Karanlýk Týlsým+1
10292	Karanlýk Týlsým+2
10293	Karanlýk Týlsým+3
10294	Karanlýk Týlsým+4
10295	Karanlýk Týlsým+5
10296	Karanlýk Týlsým+6
10297	Karanlýk Týlsým+7
10298	Karanlýk Týlsým+8
10299	Karanlýk Týlsým+9
10300	Karanlýk Týlsým+10
10301	Karanlýk Týlsým+11
10302	Karanlýk Týlsým+12
10303	Karanlýk Týlsým+13
10304	Karanlýk Týlsým+14
10305	Karanlýk Týlsým+15
10306	Karanlýk Týlsým+16
10307	Karanlýk Týlsým+17
10308	Karanlýk Týlsým+18
10309	Karanlýk Týlsým+19
10310	Karanlýk Týlsým+20
10311	Karanlýk Týlsým+21
10312	Karanlýk Týlsým+22
10313	Karanlýk Týlsým+23
10314	Karanlýk Týlsým+24
10315	Karanlýk Týlsým+25
10316	Karanlýk Týlsým+26
10317	Karanlýk Týlsým+27
10318	Karanlýk Týlsým+28
10319	Karanlýk Týlsým+29
10320	Karanlýk Týlsým+30
10321	Karanlýk Týlsým+31
10322	Karanlýk Týlsým+32
10323	Karanlýk Týlsým+33
10324	Karanlýk Týlsým+34
10325	Karanlýk Týlsým+35
10326	Karanlýk Týlsým+36
10327	Karanlýk Týlsým+37
10328	Karanlýk Týlsým+38
10329	Karanlýk Týlsým+39
10330	Karanlýk Týlsým+40
10331	Karanlýk Týlsým+41
10332	Karanlýk Týlsým+42
10333	Karanlýk Týlsým+43
10334	Karanlýk Týlsým+44
10335	Karanlýk Týlsým+45
10336	Karanlýk Týlsým+46
10337	Karanlýk Týlsým+47
10338	Karanlýk Týlsým+48
10339	Karanlýk Týlsým+49
10340	Karanlýk Týlsým+50
10341	Karanlýk Týlsým+51
10342	Karanlýk Týlsým+52
10343	Karanlýk Týlsým+53
10344	Karanlýk Týlsým+54
10345	Karanlýk Týlsým+55
10346	Karanlýk Týlsým+56
10347	Karanlýk Týlsým+57
10348	Karanlýk Týlsým+58
10349	Karanlýk Týlsým+59
10350	Karanlýk Týlsým+60
10351	Karanlýk Týlsým+61
10352	Karanlýk Týlsým+62
10353	Karanlýk Týlsým+63
10354	Karanlýk Týlsým+64
10355	Karanlýk Týlsým+65
10356	Karanlýk Týlsým+66
10357	Karanlýk Týlsým+67
10358	Karanlýk Týlsým+68
10359	Karanlýk Týlsým+69
10360	Karanlýk Týlsým+70
10361	Karanlýk Týlsým+71
10362	Karanlýk Týlsým+72
10363	Karanlýk Týlsým+73
10364	Karanlýk Týlsým+74
10365	Karanlýk Týlsým+75
10366	Karanlýk Týlsým+76
10367	Karanlýk Týlsým+77
10368	Karanlýk Týlsým+78
10369	Karanlýk Týlsým+79
10370	Karanlýk Týlsým+80
10371	Karanlýk Týlsým+81
10372	Karanlýk Týlsým+82
10373	Karanlýk Týlsým+83
10374	Karanlýk Týlsým+84
10375	Karanlýk Týlsým+85
10376	Karanlýk Týlsým+86
10377	Karanlýk Týlsým+87
10378	Karanlýk Týlsým+88
10379	Karanlýk Týlsým+89
10380	Karanlýk Týlsým+90
10381	Karanlýk Týlsým+91
10382	Karanlýk Týlsým+92
10383	Karanlýk Týlsým+93
10384	Karanlýk Týlsým+94
10385	Karanlýk Týlsým+95
10386	Karanlýk Týlsým+96
10387	Karanlýk Týlsým+97
10388	Karanlýk Týlsým+98
10389	Karanlýk Týlsým+99
10390	Karanlýk Týlsým+100
10391	Karanlýk Týlsým+101
10392	Karanlýk Týlsým+102
10393	Karanlýk Týlsým+103
10394	Karanlýk Týlsým+104
10395	Karanlýk Týlsým+105
10396	Karanlýk Týlsým+106
10397	Karanlýk Týlsým+107
10398	Karanlýk Týlsým+108
10399	Karanlýk Týlsým+109
10400	Karanlýk Týlsým+110
10401	Karanlýk Týlsým+111
10402	Karanlýk Týlsým+112
10403	Karanlýk Týlsým+113
10404	Karanlýk Týlsým+114
10405	Karanlýk Týlsým+115
10406	Karanlýk Týlsým+116
10407	Karanlýk Týlsým+117
10408	Karanlýk Týlsým+118
10409	Karanlýk Týlsým+119
10410	Karanlýk Týlsým+120
10411	Karanlýk Týlsým+121
10412	Karanlýk Týlsým+122
10413	Karanlýk Týlsým+123
10414	Karanlýk Týlsým+124
10415	Karanlýk Týlsým+125
10416	Karanlýk Týlsým+126
10417	Karanlýk Týlsým+127
10418	Karanlýk Týlsým+128
10419	Karanlýk Týlsým+129
10420	Karanlýk Týlsým+130
10421	Karanlýk Týlsým+131
10422	Karanlýk Týlsým+132
10423	Karanlýk Týlsým+133
10424	Karanlýk Týlsým+134
10425	Karanlýk Týlsým+135
10426	Karanlýk Týlsým+136
10427	Karanlýk Týlsým+137
10428	Karanlýk Týlsým+138
10429	Karanlýk Týlsým+139
10430	Karanlýk Týlsým+140
10431	Karanlýk Týlsým+141
10432	Karanlýk Týlsým+142
10433	Karanlýk Týlsým+143
10434	Karanlýk Týlsým+144
10435	Karanlýk Týlsým+145
10436	Karanlýk Týlsým+146
10437	Karanlýk Týlsým+147
10438	Karanlýk Týlsým+148
10439	Karanlýk Týlsým+149
10440	Karanlýk Týlsým+150
10441	Karanlýk Týlsým+151
10442	Karanlýk Týlsým+152
10443	Karanlýk Týlsým+153
10444	Karanlýk Týlsým+154
10445	Karanlýk Týlsým+155
10446	Karanlýk Týlsým+156
10447	Karanlýk Týlsým+157
10448	Karanlýk Týlsým+158
10449	Karanlýk Týlsým+159
10450	Karanlýk Týlsým+160
10451	Karanlýk Týlsým+161
10452	Karanlýk Týlsým+162
10453	Karanlýk Týlsým+163
10454	Karanlýk Týlsým+164
10455	Karanlýk Týlsým+165
10456	Karanlýk Týlsým+166
10457	Karanlýk Týlsým+167
10458	Karanlýk Týlsým+168
10459	Karanlýk Týlsým+169
10460	Karanlýk Týlsým+170
10461	Karanlýk Týlsým+171
10462	Karanlýk Týlsým+172
10463	Karanlýk Týlsým+173
10464	Karanlýk Týlsým+174
10465	Karanlýk Týlsým+175
10466	Karanlýk Týlsým+176
10467	Karanlýk Týlsým+177
10468	Karanlýk Týlsým+178
10469	Karanlýk Týlsým+179
10470	Karanlýk Týlsým+180
10471	Karanlýk Týlsým+181
10472	Karanlýk Týlsým+182
10473	Karanlýk Týlsým+183
10474	Karanlýk Týlsým+184
10475	Karanlýk Týlsým+185
10476	Karanlýk Týlsým+186
10477	Karanlýk Týlsým+187
10478	Karanlýk Týlsým+188
10479	Karanlýk Týlsým+189
10480	Karanlýk Týlsým+190
10481	Karanlýk Týlsým+191
10482	Karanlýk Týlsým+192
10483	Karanlýk Týlsým+193
10484	Karanlýk Týlsým+194
10485	Karanlýk Týlsým+195
10486	Karanlýk Týlsým+196
10487	Karanlýk Týlsým+197
10488	Karanlýk Týlsým+198
10489	Karanlýk Týlsým+199
10490	Karanlýk Týlsým+200
10520	Rüzgar Týlsýmý+0
10521	Rüzgar Týlsýmý+1
10522	Rüzgar Týlsýmý+2
10523	Rüzgar Týlsýmý+3
10524	Rüzgar Týlsýmý+4
10525	Rüzgar Týlsýmý+5
10526	Rüzgar Týlsýmý+6
10527	Rüzgar Týlsýmý+7
10528	Rüzgar Týlsýmý+8
10529	Rüzgar Týlsýmý+9
10530	Rüzgar Týlsýmý+10
10531	Rüzgar Týlsýmý+11
10532	Rüzgar Týlsýmý+12
10533	Rüzgar Týlsýmý+13
10534	Rüzgar Týlsýmý+14
10535	Rüzgar Týlsýmý+15
10536	Rüzgar Týlsýmý+16
10537	Rüzgar Týlsýmý+17
10538	Rüzgar Týlsýmý+18
10539	Rüzgar Týlsýmý+19
10540	Rüzgar Týlsýmý+20
10541	Rüzgar Týlsýmý+21
10542	Rüzgar Týlsýmý+22
10543	Rüzgar Týlsýmý+23
10544	Rüzgar Týlsýmý+24
10545	Rüzgar Týlsýmý+25
10546	Rüzgar Týlsýmý+26
10547	Rüzgar Týlsýmý+27
10548	Rüzgar Týlsýmý+28
10549	Rüzgar Týlsýmý+29
10550	Rüzgar Týlsýmý+30
10551	Rüzgar Týlsýmý+31
10552	Rüzgar Týlsýmý+32
10553	Rüzgar Týlsýmý+33
10554	Rüzgar Týlsýmý+34
10555	Rüzgar Týlsýmý+35
10556	Rüzgar Týlsýmý+36
10557	Rüzgar Týlsýmý+37
10558	Rüzgar Týlsýmý+38
10559	Rüzgar Týlsýmý+39
10560	Rüzgar Týlsýmý+40
10561	Rüzgar Týlsýmý+41
10562	Rüzgar Týlsýmý+42
10563	Rüzgar Týlsýmý+43
10564	Rüzgar Týlsýmý+44
10565	Rüzgar Týlsýmý+45
10566	Rüzgar Týlsýmý+46
10567	Rüzgar Týlsýmý+47
10568	Rüzgar Týlsýmý+48
10569	Rüzgar Týlsýmý+49
10570	Rüzgar Týlsýmý+50
10571	Rüzgar Týlsýmý+51
10572	Rüzgar Týlsýmý+52
10573	Rüzgar Týlsýmý+53
10574	Rüzgar Týlsýmý+54
10575	Rüzgar Týlsýmý+55
10576	Rüzgar Týlsýmý+56
10577	Rüzgar Týlsýmý+57
10578	Rüzgar Týlsýmý+58
10579	Rüzgar Týlsýmý+59
10580	Rüzgar Týlsýmý+60
10581	Rüzgar Týlsýmý+61
10582	Rüzgar Týlsýmý+62
10583	Rüzgar Týlsýmý+63
10584	Rüzgar Týlsýmý+64
10585	Rüzgar Týlsýmý+65
10586	Rüzgar Týlsýmý+66
10587	Rüzgar Týlsýmý+67
10588	Rüzgar Týlsýmý+68
10589	Rüzgar Týlsýmý+69
10590	Rüzgar Týlsýmý+70
10591	Rüzgar Týlsýmý+71
10592	Rüzgar Týlsýmý+72
10593	Rüzgar Týlsýmý+73
10594	Rüzgar Týlsýmý+74
10595	Rüzgar Týlsýmý+75
10596	Rüzgar Týlsýmý+76
10597	Rüzgar Týlsýmý+77
10598	Rüzgar Týlsýmý+78
10599	Rüzgar Týlsýmý+79
10600	Rüzgar Týlsýmý+80
10601	Rüzgar Týlsýmý+81
10602	Rüzgar Týlsýmý+82
10603	Rüzgar Týlsýmý+83
10604	Rüzgar Týlsýmý+84
10605	Rüzgar Týlsýmý+85
10606	Rüzgar Týlsýmý+86
10607	Rüzgar Týlsýmý+87
10608	Rüzgar Týlsýmý+88
10609	Rüzgar Týlsýmý+89
10610	Rüzgar Týlsýmý+90
10611	Rüzgar Týlsýmý+91
10612	Rüzgar Týlsýmý+92
10613	Rüzgar Týlsýmý+93
10614	Rüzgar Týlsýmý+94
10615	Rüzgar Týlsýmý+95
10616	Rüzgar Týlsýmý+96
10617	Rüzgar Týlsýmý+97
10618	Rüzgar Týlsýmý+98
10619	Rüzgar Týlsýmý+99
10620	Rüzgar Týlsýmý+100
10621	Rüzgar Týlsýmý+101
10622	Rüzgar Týlsýmý+102
10623	Rüzgar Týlsýmý+103
10624	Rüzgar Týlsýmý+104
10625	Rüzgar Týlsýmý+105
10626	Rüzgar Týlsýmý+106
10627	Rüzgar Týlsýmý+107
10628	Rüzgar Týlsýmý+108
10629	Rüzgar Týlsýmý+109
10630	Rüzgar Týlsýmý+110
10631	Rüzgar Týlsýmý+111
10632	Rüzgar Týlsýmý+112
10633	Rüzgar Týlsýmý+113
10634	Rüzgar Týlsýmý+114
10635	Rüzgar Týlsýmý+115
10636	Rüzgar Týlsýmý+116
10637	Rüzgar Týlsýmý+117
10638	Rüzgar Týlsýmý+118
10639	Rüzgar Týlsýmý+119
10640	Rüzgar Týlsýmý+120
10641	Rüzgar Týlsýmý+121
10642	Rüzgar Týlsýmý+122
10643	Rüzgar Týlsýmý+123
10644	Rüzgar Týlsýmý+124
10645	Rüzgar Týlsýmý+125
10646	Rüzgar Týlsýmý+126
10647	Rüzgar Týlsýmý+127
10648	Rüzgar Týlsýmý+128
10649	Rüzgar Týlsýmý+129
10650	Rüzgar Týlsýmý+130
10651	Rüzgar Týlsýmý+131
10652	Rüzgar Týlsýmý+132
10653	Rüzgar Týlsýmý+133
10654	Rüzgar Týlsýmý+134
10655	Rüzgar Týlsýmý+135
10656	Rüzgar Týlsýmý+136
10657	Rüzgar Týlsýmý+137
10658	Rüzgar Týlsýmý+138
10659	Rüzgar Týlsýmý+139
10660	Rüzgar Týlsýmý+140
10661	Rüzgar Týlsýmý+141
10662	Rüzgar Týlsýmý+142
10663	Rüzgar Týlsýmý+143
10664	Rüzgar Týlsýmý+144
10665	Rüzgar Týlsýmý+145
10666	Rüzgar Týlsýmý+146
10667	Rüzgar Týlsýmý+147
10668	Rüzgar Týlsýmý+148
10669	Rüzgar Týlsýmý+149
10670	Rüzgar Týlsýmý+150
10671	Rüzgar Týlsýmý+151
10672	Rüzgar Týlsýmý+152
10673	Rüzgar Týlsýmý+153
10674	Rüzgar Týlsýmý+154
10675	Rüzgar Týlsýmý+155
10676	Rüzgar Týlsýmý+156
10677	Rüzgar Týlsýmý+157
10678	Rüzgar Týlsýmý+158
10679	Rüzgar Týlsýmý+159
10680	Rüzgar Týlsýmý+160
10681	Rüzgar Týlsýmý+161
10682	Rüzgar Týlsýmý+162
10683	Rüzgar Týlsýmý+163
10684	Rüzgar Týlsýmý+164
10685	Rüzgar Týlsýmý+165
10686	Rüzgar Týlsýmý+166
10687	Rüzgar Týlsýmý+167
10688	Rüzgar Týlsýmý+168
10689	Rüzgar Týlsýmý+169
10690	Rüzgar Týlsýmý+170
10691	Rüzgar Týlsýmý+171
10692	Rüzgar Týlsýmý+172
10693	Rüzgar Týlsýmý+173
10694	Rüzgar Týlsýmý+174
10695	Rüzgar Týlsýmý+175
10696	Rüzgar Týlsýmý+176
10697	Rüzgar Týlsýmý+177
10698	Rüzgar Týlsýmý+178
10699	Rüzgar Týlsýmý+179
10700	Rüzgar Týlsýmý+180
10701	Rüzgar Týlsýmý+181
10702	Rüzgar Týlsýmý+182
10703	Rüzgar Týlsýmý+183
10704	Rüzgar Týlsýmý+184
10705	Rüzgar Týlsýmý+185
10706	Rüzgar Týlsýmý+186
10707	Rüzgar Týlsýmý+187
10708	Rüzgar Týlsýmý+188
10709	Rüzgar Týlsýmý+189
10710	Rüzgar Týlsýmý+190
10711	Rüzgar Týlsýmý+191
10712	Rüzgar Týlsýmý+192
10713	Rüzgar Týlsýmý+193
10714	Rüzgar Týlsýmý+194
10715	Rüzgar Týlsýmý+195
10716	Rüzgar Týlsýmý+196
10717	Rüzgar Týlsýmý+197
10718	Rüzgar Týlsýmý+198
10719	Rüzgar Týlsýmý+199
10720	Rüzgar Týlsýmý+200
10750	Þimþek Týlsýmý+0
10751	Þimþek Týlsýmý+1
10752	Þimþek Týlsýmý+2
10753	Þimþek Týlsýmý+3
10754	Þimþek Týlsýmý+4
10755	Þimþek Týlsýmý+5
10756	Þimþek Týlsýmý+6
10757	Þimþek Týlsýmý+7
10758	Þimþek Týlsýmý+8
10759	Þimþek Týlsýmý+9
10760	Þimþek Týlsýmý+10
10761	Þimþek Týlsýmý+11
10762	Þimþek Týlsýmý+12
10763	Þimþek Týlsýmý+13
10764	Þimþek Týlsýmý+14
10765	Þimþek Týlsýmý+15
10766	Þimþek Týlsýmý+16
10767	Þimþek Týlsýmý+17
10768	Þimþek Týlsýmý+18
10769	Þimþek Týlsýmý+19
10770	Þimþek Týlsýmý+20
10771	Þimþek Týlsýmý+21
10772	Þimþek Týlsýmý+22
10773	Þimþek Týlsýmý+23
10774	Þimþek Týlsýmý+24
10775	Þimþek Týlsýmý+25
10776	Þimþek Týlsýmý+26
10777	Þimþek Týlsýmý+27
10778	Þimþek Týlsýmý+28
10779	Þimþek Týlsýmý+29
10780	Þimþek Týlsýmý+30
10781	Þimþek Týlsýmý+31
10782	Þimþek Týlsýmý+32
10783	Þimþek Týlsýmý+33
10784	Þimþek Týlsýmý+34
10785	Þimþek Týlsýmý+35
10786	Þimþek Týlsýmý+36
10787	Þimþek Týlsýmý+37
10788	Þimþek Týlsýmý+38
10789	Þimþek Týlsýmý+39
10790	Þimþek Týlsýmý+40
10791	Þimþek Týlsýmý+41
10792	Þimþek Týlsýmý+42
10793	Þimþek Týlsýmý+43
10794	Þimþek Týlsýmý+44
10795	Þimþek Týlsýmý+45
10796	Þimþek Týlsýmý+46
10797	Þimþek Týlsýmý+47
10798	Þimþek Týlsýmý+48
10799	Þimþek Týlsýmý+49
10800	Þimþek Týlsýmý+50
10801	Þimþek Týlsýmý+51
10802	Þimþek Týlsýmý+52
10803	Þimþek Týlsýmý+53
10804	Þimþek Týlsýmý+54
10805	Þimþek Týlsýmý+55
10806	Þimþek Týlsýmý+56
10807	Þimþek Týlsýmý+57
10808	Þimþek Týlsýmý+58
10809	Þimþek Týlsýmý+59
10810	Þimþek Týlsýmý+60
10811	Þimþek Týlsýmý+61
10812	Þimþek Týlsýmý+62
10813	Þimþek Týlsýmý+63
10814	Þimþek Týlsýmý+64
10815	Þimþek Týlsýmý+65
10816	Þimþek Týlsýmý+66
10817	Þimþek Týlsýmý+67
10818	Þimþek Týlsýmý+68
10819	Þimþek Týlsýmý+69
10820	Þimþek Týlsýmý+70
10821	Þimþek Týlsýmý+71
10822	Þimþek Týlsýmý+72
10823	Þimþek Týlsýmý+73
10824	Þimþek Týlsýmý+74
10825	Þimþek Týlsýmý+75
10826	Þimþek Týlsýmý+76
10827	Þimþek Týlsýmý+77
10828	Þimþek Týlsýmý+78
10829	Þimþek Týlsýmý+79
10830	Þimþek Týlsýmý+80
10831	Þimþek Týlsýmý+81
10832	Þimþek Týlsýmý+82
10833	Þimþek Týlsýmý+83
10834	Þimþek Týlsýmý+84
10835	Þimþek Týlsýmý+85
10836	Þimþek Týlsýmý+86
10837	Þimþek Týlsýmý+87
10838	Þimþek Týlsýmý+88
10839	Þimþek Týlsýmý+89
10840	Þimþek Týlsýmý+90
10841	Þimþek Týlsýmý+91
10842	Þimþek Týlsýmý+92
10843	Þimþek Týlsýmý+93
10844	Þimþek Týlsýmý+94
10845	Þimþek Týlsýmý+95
10846	Þimþek Týlsýmý+96
10847	Þimþek Týlsýmý+97
10848	Þimþek Týlsýmý+98
10849	Þimþek Týlsýmý+99
10850	Þimþek Týlsýmý+100
10851	Þimþek Týlsýmý+101
10852	Þimþek Týlsýmý+102
10853	Þimþek Týlsýmý+103
10854	Þimþek Týlsýmý+104
10855	Þimþek Týlsýmý+105
10856	Þimþek Týlsýmý+106
10857	Þimþek Týlsýmý+107
10858	Þimþek Týlsýmý+108
10859	Þimþek Týlsýmý+109
10860	Þimþek Týlsýmý+110
10861	Þimþek Týlsýmý+111
10862	Þimþek Týlsýmý+112
10863	Þimþek Týlsýmý+113
10864	Þimþek Týlsýmý+114
10865	Þimþek Týlsýmý+115
10866	Þimþek Týlsýmý+116
10867	Þimþek Týlsýmý+117
10868	Þimþek Týlsýmý+118
10869	Þimþek Týlsýmý+119
10870	Þimþek Týlsýmý+120
10871	Þimþek Týlsýmý+121
